0.0157673606194,0.0378558277864,0.00712363687863,0.00449889061984,0.00162394372846,0.000892224897323,0.000986640230373,0.0017986120946,0.00299296605769,0.00373412642213,0.00520700561771,0.010107161403,0.0136194117925,0.00934239720531,0.0060236982486,0.00510314875136,0.00309682292404,0.00200632582731,0.00131709389605,0.00204409196053,0.00257753859227,0.00496152575178,0.00968229240429,0.0583109096917,0.0409148845773,0.748411462021
0.0293254024454,0.0421092385403,0.0144833120899,0.00644856724732,0.00239342869282,0.00128404852948,0.000948874097153,0.00118019166313,0.00147287919558,0.00176084596138,0.00203465042723,0.00356417882264,0.00627389888118,0.00558466694991,0.00304489449087,0.00319595902375,0.00240287022612,0.00294103762451,0.00198272199405,0.00307793985743,0.00524949251758,0.0110607562668,0.0233630741632,0.0382806967852,0.0447575886324,0.741778784875
0.0265401501204,0.058660246424,0.00569796534957,0.00267195392532,0.000679790397961,0.00030212906576,0.000212434499363,0.000500401265165,0.000717556531181,0.00126988622952,0.00138790539584,0.00259170089222,0.00425813152056,0.00286078459142,0.00160506066185,0.0019874427607,0.000986640230373,0.00101024406364,0.000698673464571,0.00173724212812,0.00240287022612,0.00460746825284,0.0101166029363,0.0512108766464,0.0346173818628,0.780668460558
0.0241042345277,0.0413916820092,0.0121842987301,0.00587735448237,0.00284190152481,0.00195439739414,0.00164754756172,0.00230845489307,0.00281829769155,0.00424868998725,0.00469244205259,0.00895057357315,0.0135627625926,0.012783836095,0.0067884624463,0.00652882028041,0.00417315772081,0.00473964971911,0.0029127130246,0.00344143888968,0.00467827975263,0.00958787707124,0.0184440353113,0.038568663551,0.0418732002077,0.71889722891
0.0211018269367,0.0262805079545,0.00642968418071,0.0050984279847,0.00220931879337,0.00155313222867,0.000906387197281,0.00187414436104,0.00368691875561,0.00751073974413,0.00865788604069,0.0140867676911,0.0417457395081,0.0272293820516,0.00856347070764,0.0172685644149,0.00484822735212,0.0134777887929,0.00516923948449,0.00784119340981,0.00706226691215,0.0118019166313,0.0137138271255,0.0239437284615,0.327304914318,0.390633998961
0.0347165179625,0.0541991219374,0.0113581645659,0.00473492895246,0.000760043431053,0.000368219798895,0.00028324599915,0.000476797431903,0.000826134164188,0.00153896992872,0.00175612519473,0.00248784402587,0.00395128168815,0.00265779162536,0.00170419676155,0.00189302742765,0.000996081763678,0.000637303498088,0.000500401265165,0.000807251097578,0.000953594863806,0.00321956285701,0.0084879384412,0.050210074116,0.0440447528679,0.766430628334
0.0329509512345,0.063565122976,0.00576877684936,0.00181749516121,0.000363499032243,0.00024547986593,0.00030212906576,0.000443752065335,0.000760043431053,0.00135958079592,0.00171363829486,0.00220931879337,0.00362554878912,0.00265307085871,0.00141622999575,0.00189302742765,0.000854458764103,0.000561771231648,0.000448472831988,0.000887504130671,0.000585375064911,0.00168059292829,0.00489071425199,0.0596043997545,0.0431572487372,0.766241797668
0.0260255865553,0.0509937213804,0.0102771090025,0.00411650852098,0.000698673464571,0.000457914365293,0.00016994759949,0.000174668366143,0.00016994759949,0.000273804465845,0.00028324599915,0.000684511164613,0.00136902232923,0.00140206769579,0.000439031298683,0.0012321200963,0.000330453665675,0.00170419676155,0.000660907331351,0.00134541849596,0.00259170089222,0.00878062597366,0.0171647075485,0.0432422225369,0.0351366661946,0.790275220696
0.03556625596,0.0450408346315,0.014766558089,0.00777982344333,0.0026436293254,0.00144927536232,0.00106689326347,0.00168059292829,0.00229901335977,0.00288910919133,0.00359250342256,0.00549025161686,0.0081008355757,0.00635887268092,0.00387574942171,0.00364443185573,0.00232261719303,0.00273804465845,0.00182221592787,0.00260586319218,0.00483878581882,0.0104612189019,0.0204078742388,0.0349431147618,0.0330642496341,0.740551385545
0.0380304961526,0.0419581740075,0.0161403011849,0.00933767643865,0.00464523438606,0.00308738139074,0.00247368172591,0.00284190152481,0.00321484209036,0.00317707595714,0.00354057498938,0.00515979795119,0.00694424774583,0.00636831421423,0.00380493792192,0.00450361138649,0.003776613322,0.00462635131945,0.00392295708823,0.00504649955153,0.00795449180947,0.0143275267904,0.0254260491904,0.0332436387669,0.0469338620592,0.699513761035
