44.86618505,37.0325052956
20.5004538603,40.6839478672
33.5520607962,24.8320661241
3.30087490619,22.6353284326
48.5842998373,27.9809108654
31.7866004974,32.8659786205
23.9835857518,28.1981545424
-8.40304954084,23.7751272767
5.25453223103,24.7380364399
35.6789591368,25.2617721359
41.8232958838,21.5738438693
34.4318011284,22.726880381
22.258779934,39.0052085353
-13.4204398511,-23.8235816594
42.655614917,17.5203173505
29.0815380574,31.808246182
7.88172781783,51.2044109243
39.852085538,10.4582867535
4.14262549844,47.7434097384
10.0400678196,68.8269273973
-24.7041669085,26.6093868158
4.88886092369,70.4040454864
15.1528013243,71.6820598079
-36.3647567741,-58.7529104647
-48.4154278954,25.5545688986
-1.74181235393,-95.9624437381
40.3030115205,15.8972250919
27.1151902986,27.4273319484
20.3256715566,40.3050138272
58.9942435748,31.5956634032
61.1416775038,35.0745051632
-15.6418964012,-87.2912718709
44.8774514036,34.4976850323
48.9520844406,34.3110240865
46.5264566317,33.6034097147
44.2041353207,37.2230285522
30.804227962,22.2635889497
29.0422030021,31.6914862434
48.4083439757,35.7383810735
44.97512402,36.5170877581
42.741248323,33.7474434353
1.05168507481,45.2443793962
-4.18784467464,32.0706331427
3.86756970267,44.9752096998
48.8034312156,34.8207237147
13.8565349269,59.8212481862
40.515173414,20.2517485827
-15.6299244834,54.0883682697
-9.12767140917,-74.6657207718
11.0331790915,71.2838064295
-54.4062115746,5.13397938926
14.4778188446,71.7367299801
5.2048021916,70.1819861115
-11.9287091455,-82.1975143004
-10.2290309364,5.59888535554
-32.2892421428,39.7055263307
4.5670704892,47.5066829364
22.4639774057,19.7562454548
14.0488424688,59.2822275567
-0.353826946397,49.9773786218
4.77281359646,49.2418938785
13.2238379424,45.5933347294
20.1609856277,39.4397877065
31.3490977323,22.6839813379
-4.95708746909,22.8950660285
11.8510944625,33.9182864342
49.0636398591,28.7530311408
-21.9321579167,-31.3082133401
42.80434382,35.7621603686
46.2298557731,35.6822561757
-26.0461893079,32.1393363585
50.4405197082,46.7468970099
41.4298089347,20.8469768924
49.8042034661,33.229992043
-14.8938905924,70.3658933584
-70.6861332602,-1.56116413575
-19.3922984819,71.546789654
-21.0823458316,70.9180572541
-35.7275718714,51.4495823739
-39.3846795859,41.8940226264
-21.713762201,65.9261843187
-22.418517748,61.9051066111
-68.8241691142,-3.99855665559
-19.7610029005,-87.9280699332
46.0998770161,16.9350077491
-34.565703029,27.0618314541
1.8063814743,64.5089878544
-79.2315403774,1.06703128188
0.255977149542,46.3050468038
-71.1227430113,-2.34997408527
8.18152042772,77.4606475819
26.9488282283,29.0682956084
32.6742492168,30.8702273873
-52.1233025536,2.47370118486
-21.9291651959,65.1245734166
11.0127680894,48.4215405196
-3.35859961137,21.6711997409
-19.4245049168,72.2124539173
-24.5685272108,66.8905112767
-53.3049749385,31.3298267621
-15.054654495,-30.4864663572
-3.53389916855,38.7174505708
40.8706371164,9.93253828069
52.7242761516,51.2717355926
-36.96395207,45.4687617357
-23.0993123244,60.8982912926
14.5628544457,62.4544441268
-25.69290335,31.2513335784
-11.4031471985,-17.1060238295
-36.7576617266,37.4231467458
-12.7545400393,53.4361475153
-47.8375963986,26.8462177385
57.277426812,8.79117464891
-1.78379707085,50.074635341
59.9651022127,32.4606218191
-20.6751734527,71.4935440662
-14.8849466388,69.9109729668
36.5113797007,34.1839707407
48.1209357781,53.4368428821
-68.4494607311,5.36165015595
-33.8477829618,57.7712616787
10.9608325006,43.164560378
18.7149547246,39.476058906
27.3407969548,30.1153504986
-36.4505265867,49.3532148785
28.0215121632,30.8190745532
48.6263349671,47.9135484508
39.9002608823,37.5498460392
0.987101954094,48.4600104172
-67.842528345,-3.1691477548
-4.88106689208,21.9848556645
-37.0447360066,67.8480907987
48.1395604727,53.393218465
57.9829997948,8.79439083762
37.6608992835,41.1352690094
-35.2170104636,28.2388874312
29.3803205005,-23.8603365305
-18.3330791813,71.2855215519
1.02909922992,21.0860062794
-2.31151230621,9.79068714498
-36.6660503089,49.0649766794
36.7330665054,34.4406163538
-12.8776479362,58.3419281047
-20.7576521379,35.9202624478
-16.0727631263,79.6554364089
-57.6125078714,31.7025206404
-22.8305885988,61.4423281156
-66.7623615563,11.6197140306
-15.5940761967,77.4119557583
-15.4132035922,48.4936861191
-15.9475526791,77.8070610625
65.1141501805,11.5965722761
-56.8901422593,33.9259975469
-66.9088458514,23.5731247855
-58.3927303562,31.5487760166
-22.6296636951,66.854185439
53.7038123346,46.5970296017
-29.5828961738,36.9277432926
57.4114896223,44.32705589
-64.349996627,30.3249578161
44.7450007135,48.7717488395
-62.5878170528,34.9135057598
-58.4088770307,34.3262340994
-39.2718656655,38.7331220745
-53.3860413053,3.4082232905
-63.5148612188,33.4168405447
-58.5722048431,33.224769146
62.7721277152,10.8306083079
-16.6302113303,78.1826521331
46.7079866281,50.4013654359
47.1159483634,50.3876477444
-32.8507747869,66.8590984478
-57.2837684219,30.2894068453
38.4550128068,43.4725966323
29.2916113061,41.8628292054
-15.7757907489,79.2465349989
-58.9933593477,30.7609056509
-34.7182513655,68.3840534047
-12.6386731923,55.0815017641
-58.7617990081,29.8641410646
-23.2633790246,68.9718830927
-65.0157577821,29.9795031033
-60.9714025394,34.4194710648
-34.7876831711,62.1139813357
31.8520566117,55.9731285345
-33.4150341086,62.7892629018
-58.2850999983,30.7815980798
-15.9694622204,76.6501697128
-55.4963225974,34.6482723296
-7.25356903309,39.7968743028
-53.0037792414,35.6303882731
-75.1691960883,1.81075812018
64.3564333345,14.3463294297
-60.165300244,15.045181952
-16.1348936765,55.4111703379
-39.2869634985,43.4698630291
-52.3855285575,36.3926270853
-50.7317479747,30.2422073629
66.1670834846,13.6337177303
-28.3470563378,66.5458446347
-14.5363951496,78.5879407847
-14.3855811967,47.9713632206
-23.8047843476,65.951508226
-35.1404905106,67.3901374348
-60.2152817238,33.4602403377
-64.4526239914,28.9687588283
42.3497116813,31.1138835587
22.2131187196,17.388975992
15.5507052363,60.4153067063
41.1270122829,24.521121455
-20.4426276375,72.6439276376
-18.8826352493,-15.9670527852
-7.96529670414,-88.5457292656
11.7941824979,71.8967124606
67.0749006894,34.5939761167
62.3725913502,32.726153857
51.1306631192,31.0088861949
-35.4521733603,68.8506607131
22.7600092911,44.0974461374
8.3338513952,43.3750799724
-21.8140106811,-31.5400028691
42.5467789467,17.9399938241
1.57372664727,18.4672605506
-31.8765078862,-48.9987411141
-22.6003649686,33.8861064375
18.1820946718,-15.2783992475
-37.1670956276,68.7978195058
7.90863491771,49.1536031471
-30.805600399,-49.0407467138
-30.4323767332,67.8507187838
24.3186580757,-7.27929338695
36.0658497595,17.8159907902
27.610147297,-64.1653394859
22.7953401701,44.6748979539
32.2861992071,18.9247875501
41.8268159323,22.8766711084
42.1956421867,23.4730622386
30.6661388509,20.9479164244
-61.9586841289,28.3406191257
40.2378667426,37.5627098527
-16.6931925116,-35.5608306038
44.3588372601,29.6706674331
-70.1264497329,6.32591052275
-60.1841504598,25.5567468662
-30.3720870961,66.3805438701
48.6362889143,28.0567520201
-63.8004252082,32.5810056613
-64.879017048,26.2320050099
-64.6265624362,32.4061823414
22.5795939809,30.5731655266
-62.2047216878,8.21291575161
25.6336615922,32.1181513979
38.8365275616,41.9187201463
-44.0523706924,32.7270398835
7.59090058037,53.3731986932
41.1053443668,41.9970428027
11.7606956255,46.3795546697
18.0028899258,41.547955931
0.0781777602292,51.8065149273
23.536712987,26.4240330042
-63.3553348514,26.534186639
-58.9324243858,26.2570428677
-6.34824207133,37.3775418377
-8.44833075099,39.1789679654
68.2031168282,-0.668993730761
-73.9846027039,3.78206806744
-61.1593496258,14.5319477232
-61.6792637776,26.1477668445
-49.3366584404,34.5470937097
-59.0156582806,34.745400649
68.6497081476,-3.88252087201
-63.422874725,32.1953014263
-48.6636815476,34.9067273541
-49.7907844609,34.5458579583
-60.0058988743,13.6047391057
67.7318806093,-1.47206409277
-47.4435513071,35.2197472574
17.8651783652,41.4783656687
-47.3722544577,35.215440095
62.300023494,2.07571453086
-5.81845432624,42.3249510975
-6.36452673584,38.5532339774
-6.10602053723,41.8617969808
-52.6334968642,34.5595923213
-63.2161962766,7.70359167638
-50.8682210093,35.8419521759
-78.4279159343,4.596470822
25.5163180481,-3.99190618041
-56.8705769697,27.2562993635
-67.8102989292,-4.26313950094
-1.53049011517,39.54644528
-8.8805285084,38.9048948835
-7.85854553051,38.0046461072
-1.38513210924,31.2124851998
20.1266737733,37.9763482759
-43.8519022518,32.761718884
-52.2837329794,36.948703947
26.4340581149,-25.3154193323
28.2161980775,35.24168727
-66.0483547945,26.4533004484
22.6241849312,31.4036415684
25.485486643,-4.09226801275
-3.25610432497,51.3374410864
28.1440150917,35.2860626818
23.6250021299,26.4940633673
-56.5091566639,27.7977352528
-77.4836046686,3.51482165555
